label,param_name,param_value,index,seed,acc,auc,ce
STEP_SIZE,step_size,4,0,123,75.0,96.42857142857143,1.1693734200024923
STEP_SIZE,step_size,4,1,124,67.85714285714286,94.6524064171123,1.5481599362593346
STEP_SIZE,step_size,4,2,125,75.0,85.38011695906432,1.184497038493646
STEP_SIZE,step_size,4,3,126,82.14285714285714,95.0,0.5156927870901394
STEP_SIZE,step_size,4,4,127,75.0,88.33333333333333,0.9719632197655821
STEP_SIZE,step_size,4,5,128,75.0,96.11111111111111,0.48354985803605033
STEP_SIZE,step_size,4,6,129,64.28571428571429,85.38461538461539,1.916970395596812
STEP_SIZE,step_size,4,7,130,50.0,92.85714285714286,1.0413962429988064
STEP_SIZE,step_size,4,8,131,50.0,87.75510204081633,1.4277217021943736
STEP_SIZE,step_size,4,9,132,60.71428571428571,83.07692307692308,1.9353759950110023
STEP_SIZE,step_size,5,0,123,82.14285714285714,94.38775510204081,0.9194163997361297
STEP_SIZE,step_size,5,1,124,71.42857142857143,98.39572192513369,0.9280261390603884
STEP_SIZE,step_size,5,2,125,85.71428571428571,80.70175438596492,1.0953989647187947
STEP_SIZE,step_size,5,3,126,89.28571428571429,95.0,0.642808126979844
STEP_SIZE,step_size,5,4,127,67.85714285714286,90.55555555555554,1.1394478513480604
STEP_SIZE,step_size,5,5,128,85.71428571428571,87.22222222222223,0.8273219828057076
STEP_SIZE,step_size,5,6,129,60.71428571428571,88.97435897435899,2.0854981675688498
STEP_SIZE,step_size,5,7,130,75.0,88.26530612244898,1.342511620075259
STEP_SIZE,step_size,5,8,131,50.0,92.85714285714286,1.3853829527173989
STEP_SIZE,step_size,5,9,132,64.28571428571429,90.25641025641026,1.5504096735426824
STEP_SIZE,step_size,6,0,123,82.14285714285714,95.91836734693877,1.16162516398273
STEP_SIZE,step_size,6,1,124,71.42857142857143,100.0,0.9751566996947076
STEP_SIZE,step_size,6,2,125,78.57142857142857,89.47368421052632,0.8987341660021002
STEP_SIZE,step_size,6,3,126,85.71428571428571,93.33333333333333,0.7428415125887601
STEP_SIZE,step_size,6,4,127,85.71428571428571,94.44444444444444,0.6295907891486162
STEP_SIZE,step_size,6,5,128,71.42857142857143,88.33333333333333,1.2941542585684016
STEP_SIZE,step_size,6,6,129,64.28571428571429,86.66666666666667,2.135115415393833
STEP_SIZE,step_size,6,7,130,50.0,91.83673469387756,1.3323351542816713
STEP_SIZE,step_size,6,8,131,50.0,90.81632653061224,1.323236094064279
STEP_SIZE,step_size,6,9,132,50.0,87.69230769230771,1.4562207076295246
