label,param_name,param_value,index,seed,acc,auc,ce
N_SAMPLE_NEURONS,n_neurons,1500,0,123,75.0,94.38775510204081,1.0342891663805989
N_SAMPLE_NEURONS,n_neurons,1500,1,124,64.28571428571429,95.72192513368985,1.2994658684073426
N_SAMPLE_NEURONS,n_neurons,1500,2,125,78.57142857142857,90.05847953216374,0.9865073261257099
N_SAMPLE_NEURONS,n_neurons,1500,3,126,85.71428571428571,95.0,0.7808047004619831
N_SAMPLE_NEURONS,n_neurons,1500,4,127,71.42857142857143,91.11111111111111,1.229026838099084
N_SAMPLE_NEURONS,n_neurons,1500,5,128,78.57142857142857,92.77777777777779,0.5446365595300579
N_SAMPLE_NEURONS,n_neurons,1500,6,129,78.57142857142857,91.28205128205128,1.5889862256161595
N_SAMPLE_NEURONS,n_neurons,1500,7,130,60.71428571428571,93.87755102040816,0.9310492910423948
N_SAMPLE_NEURONS,n_neurons,1500,8,131,50.0,86.22448979591837,1.389628935505503
N_SAMPLE_NEURONS,n_neurons,1500,9,132,60.71428571428571,88.71794871794872,1.4805323632541072
N_SAMPLE_NEURONS,n_neurons,2500,0,123,75.0,95.40816326530613,0.9433622192640964
N_SAMPLE_NEURONS,n_neurons,2500,1,124,71.42857142857143,97.32620320855614,1.0464796999211947
N_SAMPLE_NEURONS,n_neurons,2500,2,125,82.14285714285714,85.67251461988303,1.0551699320839947
N_SAMPLE_NEURONS,n_neurons,2500,3,126,82.14285714285714,95.55555555555556,0.7817970724190266
N_SAMPLE_NEURONS,n_neurons,2500,4,127,78.57142857142857,87.22222222222223,1.1875520375803197
N_SAMPLE_NEURONS,n_neurons,2500,5,128,78.57142857142857,92.77777777777779,0.6013280624205696
N_SAMPLE_NEURONS,n_neurons,2500,6,129,78.57142857142857,91.28205128205128,1.5940157217668554
N_SAMPLE_NEURONS,n_neurons,2500,7,130,60.71428571428571,92.85714285714286,0.9802299112488981
N_SAMPLE_NEURONS,n_neurons,2500,8,131,50.0,86.22448979591837,1.4416271135061314
N_SAMPLE_NEURONS,n_neurons,2500,9,132,60.71428571428571,88.71794871794872,1.4247686385102238
N_SAMPLE_NEURONS,n_neurons,3500,0,123,82.14285714285714,94.38775510204081,1.0209164765806398
N_SAMPLE_NEURONS,n_neurons,3500,1,124,75.0,97.32620320855614,1.07855188937078
N_SAMPLE_NEURONS,n_neurons,3500,2,125,78.57142857142857,87.71929824561403,1.0647608296509037
N_SAMPLE_NEURONS,n_neurons,3500,3,126,82.14285714285714,95.55555555555556,0.7739510826011318
N_SAMPLE_NEURONS,n_neurons,3500,4,127,78.57142857142857,92.22222222222223,1.1584222886808024
N_SAMPLE_NEURONS,n_neurons,3500,5,128,75.0,90.55555555555556,0.8028757613658725
N_SAMPLE_NEURONS,n_neurons,3500,6,129,78.57142857142857,88.20512820512822,1.6427750893423732
N_SAMPLE_NEURONS,n_neurons,3500,7,130,60.71428571428571,94.38775510204081,0.8936291678432359
N_SAMPLE_NEURONS,n_neurons,3500,8,131,50.0,88.77551020408163,1.3550299268265786
N_SAMPLE_NEURONS,n_neurons,3500,9,132,60.71428571428571,92.82051282051282,1.4556618574674107
N_SAMPLE_NEURONS,n_neurons,1500,0,123,83.33333333333334,96.875,0.25488771149563644
N_SAMPLE_NEURONS,n_neurons,1500,1,124,58.333333333333336,94.28571428571429,2.2078257409938544
N_SAMPLE_NEURONS,n_neurons,1500,2,125,91.66666666666666,100.0,0.2595253520060699
N_SAMPLE_NEURONS,n_neurons,1500,3,126,75.0,77.14285714285715,1.6819795950982932
N_SAMPLE_NEURONS,n_neurons,1500,4,127,58.333333333333336,97.14285714285715,1.6628791101912839
N_SAMPLE_NEURONS,n_neurons,1500,5,128,58.333333333333336,80.0,1.3287312082651397
N_SAMPLE_NEURONS,n_neurons,1500,6,129,91.66666666666666,100.0,0.17966349404760726
