label,param_name,param_value,index,seed,acc,auc,ce
CORR_METRIC,corr_metric,distcorr,1,124,100.0,100.0,0.10114330674264238
CORR_METRIC,corr_metric,distcorr,0,123,71.42857142857143,94.38775510204081,1.0979019626917241
CORR_METRIC,corr_metric,distcorr,2,125,91.66666666666666,100.0,0.9216668371835794
CORR_METRIC,corr_metric,distcorr,1,124,67.85714285714286,93.58288770053476,1.324547360305912
CORR_METRIC,corr_metric,distcorr,3,126,100.0,100.0,0.17883625378279552
CORR_METRIC,corr_metric,distcorr,2,125,75.0,90.05847953216374,0.956656894959305
CORR_METRIC,corr_metric,distcorr,4,127,100.0,100.0,0.09727380770505079
CORR_METRIC,corr_metric,distcorr,3,126,82.14285714285714,96.11111111111111,0.7705267846087216
CORR_METRIC,corr_metric,distcorr,5,128,100.0,100.0,0.08746633602995264
CORR_METRIC,corr_metric,distcorr,4,127,75.0,87.22222222222223,1.2203329416242923
CORR_METRIC,corr_metric,distcorr,6,129,100.0,100.0,0.0936993360538357
CORR_METRIC,corr_metric,distcorr,7,130,100.0,100.0,0.13114283979012953
CORR_METRIC,corr_metric,distcorr,5,128,75.0,91.11111111111111,0.7353974167870417
CORR_METRIC,corr_metric,distcorr,8,131,91.66666666666666,98.14814814814814,0.2554538849411377
CORR_METRIC,corr_metric,distcorr,6,129,67.85714285714286,90.25641025641026,1.632107237578355
CORR_METRIC,corr_metric,distcorr,9,132,100.0,100.0,0.13419913128060065
CORR_METRIC,corr_metric,distcorr,7,130,53.57142857142857,93.36734693877551,0.827497753856213
CORR_METRIC,corr_metric,pearson,0,123,100.0,100.0,0.23772654682625216
CORR_METRIC,corr_metric,distcorr,8,131,50.0,87.75510204081634,1.3759108268007236
CORR_METRIC,corr_metric,pearson,1,124,100.0,100.0,0.11493346902314745
CORR_METRIC,corr_metric,pearson,2,125,91.66666666666666,100.0,0.9150267096589081
CORR_METRIC,corr_metric,distcorr,9,132,57.14285714285714,92.82051282051282,1.3986785212837276
CORR_METRIC,corr_metric,pearson,0,123,82.14285714285714,97.44897959183673,0.5869505149298837
CORR_METRIC,corr_metric,pearson,3,126,100.0,100.0,0.14040320366662704
CORR_METRIC,corr_metric,pearson,1,124,67.85714285714286,99.46524064171123,0.9771638379941611
CORR_METRIC,corr_metric,pearson,2,125,82.14285714285714,90.64327485380117,0.94313868767402
CORR_METRIC,corr_metric,pearson,3,126,85.71428571428571,98.33333333333333,0.6773039063362896
CORR_METRIC,corr_metric,pearson,4,127,100.0,100.0,0.09761627714054082
CORR_METRIC,corr_metric,pearson,4,127,82.14285714285714,90.55555555555557,1.2348291943542011
CORR_METRIC,corr_metric,pearson,5,128,85.71428571428571,97.22222222222221,0.4248284634155165
CORR_METRIC,corr_metric,pearson,6,129,67.85714285714286,89.23076923076924,1.6697857764672952
CORR_METRIC,corr_metric,pearson,5,128,100.0,100.0,0.1297121822892109
CORR_METRIC,corr_metric,pearson,7,130,64.28571428571429,93.36734693877551,0.9755100785394981
CORR_METRIC,corr_metric,pearson,8,131,50.0,89.28571428571428,1.283535289224736
CORR_METRIC,corr_metric,pearson,9,132,60.71428571428571,93.84615384615384,1.6077442396173345
CORR_METRIC,corr_metric,bc,0,123,75.0,95.40816326530613,1.1687378648863225
CORR_METRIC,corr_metric,pearson,6,129,100.0,100.0,0.09084463119719051
CORR_METRIC,corr_metric,bc,1,124,75.0,99.46524064171123,0.9985906328820094
CORR_METRIC,corr_metric,bc,2,125,89.28571428571429,93.5672514619883,0.8820816221105717
CORR_METRIC,corr_metric,bc,3,126,85.71428571428571,97.77777777777776,0.6538082233837323
CORR_METRIC,corr_metric,pearson,7,130,100.0,100.0,0.12910327812109776
CORR_METRIC,corr_metric,bc,4,127,71.42857142857143,90.55555555555556,1.273716118693041
CORR_METRIC,corr_metric,bc,5,128,75.0,94.44444444444444,0.620553439676639
CORR_METRIC,corr_metric,bc,6,129,78.57142857142857,87.17948717948718,1.7338672437012892
CORR_METRIC,corr_metric,bc,7,130,57.14285714285714,92.85714285714286,0.8199936501602808
CORR_METRIC,corr_metric,pearson,8,131,91.66666666666666,96.29629629629629,0.26093456614762545
CORR_METRIC,corr_metric,bc,8,131,50.0,94.38775510204083,1.2486956112302974
CORR_METRIC,corr_metric,bc,9,132,57.14285714285714,90.76923076923077,1.2999256481146273
CORR_METRIC,corr_metric,pearson,9,132,100.0,100.0,0.1179119919743054
CORR_METRIC,corr_metric,cos,0,123,71.42857142857143,92.85714285714286,1.0924131858957284
CORR_METRIC,corr_metric,cos,1,124,75.0,100.0,0.913678745815527
CORR_METRIC,corr_metric,bc,0,123,100.0,100.0,0.26303760707598184
CORR_METRIC,corr_metric,cos,2,125,82.14285714285714,91.81286549707602,0.8999062139124915
CORR_METRIC,corr_metric,bc,1,124,100.0,100.0,0.09789408929706649
CORR_METRIC,corr_metric,cos,3,126,78.57142857142857,96.11111111111111,0.6558958502200767
CORR_METRIC,corr_metric,cos,4,127,71.42857142857143,91.66666666666666,1.188669103148381
CORR_METRIC,corr_metric,bc,2,125,91.66666666666666,100.0,0.9322980582264032
CORR_METRIC,corr_metric,cos,5,128,75.0,96.11111111111111,0.49090368760289493
CORR_METRIC,corr_metric,cos,6,129,67.85714285714286,89.23076923076924,1.72435573783462
CORR_METRIC,corr_metric,bc,3,126,100.0,100.0,0.12947357818525992
CORR_METRIC,corr_metric,cos,7,130,50.0,93.87755102040816,0.8897180904127059
CORR_METRIC,corr_metric,bc,4,127,100.0,100.0,0.08399045349902205
CORR_METRIC,corr_metric,cos,8,131,50.0,86.73469387755102,1.3916264051970626
CORR_METRIC,corr_metric,cos,9,132,64.28571428571429,92.82051282051282,1.5050499276445148
CORR_METRIC,corr_metric,bc,5,128,100.0,100.0,0.1279646907949541
CORR_METRIC,corr_metric,js,0,123,82.14285714285714,95.91836734693877,0.9766046623683451
CORR_METRIC,corr_metric,js,1,124,71.42857142857143,99.46524064171123,0.7500467264910152
CORR_METRIC,corr_metric,js,2,125,82.14285714285714,92.39766081871345,0.8881449647405232
CORR_METRIC,corr_metric,js,3,126,85.71428571428571,97.77777777777779,0.544135456816288
CORR_METRIC,corr_metric,js,4,127,82.14285714285714,94.44444444444444,1.1276598579396964
CORR_METRIC,corr_metric,bc,6,129,100.0,100.0,0.11776848634341756
CORR_METRIC,corr_metric,js,5,128,85.71428571428571,96.1111111111111,0.6396300871476471
CORR_METRIC,corr_metric,js,6,129,78.57142857142857,90.76923076923077,1.4490806424691496
CORR_METRIC,corr_metric,js,7,130,60.71428571428571,94.38775510204081,0.800813995280935
CORR_METRIC,corr_metric,js,8,131,50.0,87.24489795918367,1.3833104852404046
CORR_METRIC,corr_metric,js,9,132,60.71428571428571,92.82051282051282,1.4274320779160397
CORR_METRIC,corr_metric,bc,7,130,100.0,100.0,0.12613726159010716
CORR_METRIC,corr_metric,bc,8,131,91.66666666666666,96.29629629629629,0.2559425753227818
CORR_METRIC,corr_metric,bc,9,132,100.0,100.0,0.15755992134510657
CORR_METRIC,corr_metric,cos,0,123,100.0,100.0,0.2602309808155117
CORR_METRIC,corr_metric,cos,1,124,100.0,100.0,0.10781979064199732
CORR_METRIC,corr_metric,cos,2,125,91.66666666666666,100.0,0.9102290535552887
CORR_METRIC,corr_metric,cos,3,126,100.0,100.0,0.17562523484279305
CORR_METRIC,corr_metric,cos,4,127,100.0,100.0,0.10322955348969269
CORR_METRIC,corr_metric,cos,5,128,100.0,100.0,0.09809899304769942
CORR_METRIC,corr_metric,cos,6,129,100.0,100.0,0.11401607593325025
CORR_METRIC,corr_metric,cos,7,130,100.0,100.0,0.129865455131475
CORR_METRIC,corr_metric,cos,8,131,91.66666666666666,96.29629629629629,0.2565519279005457
CORR_METRIC,corr_metric,cos,9,132,100.0,100.0,0.143709172806363
CORR_METRIC,corr_metric,js,0,123,100.0,100.0,0.25504600256844395
CORR_METRIC,corr_metric,js,1,124,100.0,100.0,0.12611765849161807
CORR_METRIC,corr_metric,js,2,125,91.66666666666666,100.0,0.910868518205632
CORR_METRIC,corr_metric,js,3,126,100.0,100.0,0.13949837287301156
CORR_METRIC,corr_metric,js,4,127,100.0,100.0,0.08204416108677985
CORR_METRIC,corr_metric,js,5,128,100.0,100.0,0.11363047895101393
CORR_METRIC,corr_metric,js,6,129,100.0,100.0,0.13193762302747322
CORR_METRIC,corr_metric,js,7,130,100.0,100.0,0.12034589673155931
CORR_METRIC,corr_metric,js,8,131,91.66666666666666,96.29629629629629,0.26491141731276
CORR_METRIC,corr_metric,js,9,132,100.0,100.0,0.12841651837129575
