label,param_name,param_value,index,seed,acc,auc,ce
CORR_METRIC,corr_metric,js,0,124,83.33333333333334,92.4705882352941,0.48707992973781766
CORR_METRIC,corr_metric,js,1,125,83.33333333333334,91.05882352941177,0.4414435745704742
CORR_METRIC,corr_metric,js,2,126,80.95238095238095,93.02884615384616,0.47452652489855174
CORR_METRIC,corr_metric,js,3,127,88.09523809523809,89.92042440318302,0.4563338884285518
CORR_METRIC,corr_metric,js,4,128,83.33333333333334,90.0462962962963,0.4931688606739044
CORR_METRIC,corr_metric,js,5,129,90.47619047619048,91.76201372997713,0.42700636635224026
CORR_METRIC,corr_metric,js,6,130,88.09523809523809,94.05034324942793,0.5033245193106788
CORR_METRIC,corr_metric,js,7,131,57.14285714285714,88.42592592592592,0.6369342623012406
CORR_METRIC,corr_metric,js,8,132,78.57142857142857,91.36363636363637,0.5411368211110433
CORR_METRIC,corr_metric,js,9,133,85.71428571428571,91.07551487414189,0.4501451871224812
CORR_METRIC,corr_metric,js,10,134,57.14285714285714,87.64302059496568,0.6320645922706241
CORR_METRIC,corr_metric,js,11,135,76.19047619047619,87.04545454545453,0.5070436540104094
CORR_METRIC,corr_metric,js,12,135,83.33333333333334,91.05882352941177,0.46991137734481264
CORR_METRIC,corr_metric,js,13,138,76.19047619047619,86.13636363636363,0.561154889918509
CORR_METRIC,corr_metric,js,14,137,80.95238095238095,93.02884615384616,0.47157732255402063
CORR_METRIC,corr_metric,js,15,138,88.09523809523809,95.37037037037037,0.40308004759606864
CORR_METRIC,corr_metric,js,16,139,71.42857142857143,83.18181818181819,0.5456232676903406
CORR_METRIC,corr_metric,js,17,142,83.33333333333334,87.5,0.4812391073930831
CORR_METRIC,corr_metric,js,18,143,78.57142857142857,87.49999999999999,0.5033710187389737
CORR_METRIC,corr_metric,js,19,143,83.33333333333334,86.36363636363636,0.497999145871117
CORR_METRIC,corr_metric,js,20,144,90.47619047619048,95.67307692307692,0.414385335786002
CORR_METRIC,corr_metric,js,21,145,85.71428571428571,92.77777777777779,0.5144323085745176
CORR_METRIC,corr_metric,js,22,147,80.95238095238095,91.35802469135803,0.5077860823699406
CORR_METRIC,corr_metric,js,23,148,83.33333333333334,91.35802469135803,0.44661149027801694
CORR_METRIC,corr_metric,js,24,149,88.09523809523809,91.89814814814815,0.41720775834151674
CORR_METRIC,corr_metric,js,25,151,85.71428571428571,90.61784897025171,0.4268391416186378
CORR_METRIC,corr_metric,js,26,152,90.47619047619048,97.7116704805492,0.4448574540160951
CORR_METRIC,corr_metric,js,27,153,78.57142857142857,89.58333333333334,0.503634703301248
CORR_METRIC,corr_metric,js,28,154,76.19047619047619,83.6734693877551,0.4990124191556658
CORR_METRIC,corr_metric,js,29,155,78.57142857142857,80.74074074074073,0.5554028742370152
CORR_METRIC,corr_metric,js,30,152,92.85714285714286,97.4537037037037,0.4291081634305772
CORR_METRIC,corr_metric,js,0,124,83.33333333333334,92.23529411764706,0.477538678972494
CORR_METRIC,corr_metric,js,1,125,83.33333333333334,89.88235294117646,0.46312063932418823
CORR_METRIC,corr_metric,js,2,126,83.33333333333334,91.70673076923077,0.47546269389845075
CORR_METRIC,corr_metric,js,3,127,88.09523809523809,87.0026525198939,0.44078252961238223
CORR_METRIC,corr_metric,js,4,128,85.71428571428571,89.81481481481481,0.46715839774835677
CORR_METRIC,corr_metric,js,5,129,85.71428571428571,92.67734553775745,0.4204367970426877
CORR_METRIC,corr_metric,js,6,130,80.95238095238095,93.13501144164759,0.5214520792166392
CORR_METRIC,corr_metric,js,7,131,57.14285714285714,89.69907407407408,0.6275361219332332
CORR_METRIC,corr_metric,js,8,132,76.19047619047619,92.72727272727273,0.5365088354973566
CORR_METRIC,corr_metric,js,9,133,83.33333333333334,91.64759725400458,0.43792402815251125
CORR_METRIC,corr_metric,js,10,134,71.42857142857143,87.4141876430206,0.6035506310207503
CORR_METRIC,corr_metric,js,11,135,78.57142857142857,85.22727272727272,0.5105546301319486
CORR_METRIC,corr_metric,js,12,135,78.57142857142857,87.72727272727273,0.5047101083965528
CORR_METRIC,corr_metric,js,13,136,76.19047619047619,87.04545454545453,0.5515747687646321
CORR_METRIC,corr_metric,js,14,139,83.33333333333334,93.6298076923077,0.48777351067179725
CORR_METRIC,corr_metric,js,15,138,83.33333333333334,95.37037037037037,0.4735019242479688
CORR_METRIC,corr_metric,js,16,139,73.80952380952381,82.72727272727273,0.5390581027382896
CORR_METRIC,corr_metric,js,17,142,83.33333333333334,89.44444444444444,0.48160784798009054
CORR_METRIC,corr_metric,js,18,143,80.95238095238095,85.45454545454547,0.5037989871842521
