label,param_name,param_value,index,seed,acc,auc,ce
CORR_METRIC,corr_metric,cos,0,124,78.57142857142857,93.75,0.482067832279773
CORR_METRIC,corr_metric,cos,1,125,78.57142857142857,86.72768878718536,0.5239378270648775
CORR_METRIC,corr_metric,cos,2,126,83.33333333333334,93.26923076923077,0.46410960526693434
CORR_METRIC,corr_metric,cos,3,127,80.95238095238095,96.79633867276888,0.5035624014479774
CORR_METRIC,corr_metric,cos,4,128,85.71428571428571,89.35185185185186,0.47669099342255367
CORR_METRIC,corr_metric,cos,5,129,88.09523809523809,91.07551487414189,0.42407396045469103
CORR_METRIC,corr_metric,cos,6,130,78.57142857142857,89.7025171624714,0.5255098165500731
CORR_METRIC,corr_metric,cos,7,130,78.57142857142857,91.76201372997713,0.5385629108973912
CORR_METRIC,corr_metric,cos,8,131,83.33333333333334,93.82716049382715,0.45559017608563107
CORR_METRIC,corr_metric,cos,9,133,85.71428571428571,90.38901601830663,0.44319733835401987
CORR_METRIC,corr_metric,cos,10,134,45.23809523809524,91.07551487414189,0.6377249395563489
CORR_METRIC,corr_metric,cos,11,135,76.19047619047619,91.5909090909091,0.49034217496713
CORR_METRIC,corr_metric,cos,12,136,78.57142857142857,86.36363636363636,0.4773165090453057
CORR_METRIC,corr_metric,cos,13,137,76.19047619047619,93.26923076923077,0.5238080457562492
CORR_METRIC,corr_metric,cos,14,137,76.19047619047619,97.59615384615385,0.49154522944064366
CORR_METRIC,corr_metric,cos,15,138,83.33333333333334,94.44444444444444,0.5677531042269298
CORR_METRIC,corr_metric,cos,16,139,88.09523809523809,92.10526315789474,0.43226370215415955
CORR_METRIC,corr_metric,cos,17,140,83.33333333333334,95.83333333333333,0.4437378527862685
CORR_METRIC,corr_metric,cos,18,140,80.95238095238095,95.83333333333334,0.4430396861973263
CORR_METRIC,corr_metric,cos,19,141,85.71428571428571,95.75596816976127,0.46015947383074535
CORR_METRIC,corr_metric,cos,20,143,76.19047619047619,86.5909090909091,0.5424674791949136
CORR_METRIC,corr_metric,cos,21,144,83.33333333333334,92.21967963386729,0.46559483167671023
CORR_METRIC,corr_metric,cos,22,145,69.04761904761905,80.35294117647058,0.5770770520681426
CORR_METRIC,corr_metric,cos,23,146,78.57142857142857,85.92592592592592,0.5524401469599634
CORR_METRIC,corr_metric,cos,24,147,83.33333333333334,89.35185185185185,0.4925339605127062
CORR_METRIC,corr_metric,cos,25,148,71.42857142857143,85.20408163265306,0.5397827816861016
CORR_METRIC,corr_metric,cos,26,147,78.57142857142857,88.8888888888889,0.5163149571134931
CORR_METRIC,corr_metric,cos,27,148,71.42857142857143,85.45918367346938,0.5487335175275803
CORR_METRIC,corr_metric,cos,28,149,83.33333333333334,91.43518518518519,0.46153367523636135
CORR_METRIC,corr_metric,cos,29,150,76.19047619047619,79.50617283950616,0.555603472604638
CORR_METRIC,corr_metric,cos,30,151,73.80952380952381,82.6923076923077,0.5447073564642951
CORR_METRIC,corr_metric,cos,31,154,78.57142857142857,83.90022675736961,0.507198070131597
CORR_METRIC,corr_metric,cos,0,124,80.95238095238095,93.26923076923077,0.4731380520831971
CORR_METRIC,corr_metric,cos,1,125,76.19047619047619,87.18535469107552,0.5122090876102448
CORR_METRIC,corr_metric,cos,2,126,78.57142857142857,92.54807692307693,0.49040643090293523
CORR_METRIC,corr_metric,cos,3,127,80.95238095238095,83.0238726790451,0.482733622548126
CORR_METRIC,corr_metric,cos,4,128,83.33333333333334,89.81481481481481,0.49338661205200923
CORR_METRIC,corr_metric,cos,5,129,83.33333333333334,92.3340961098398,0.44088251888751984
CORR_METRIC,corr_metric,cos,6,130,73.80952380952381,92.21967963386729,0.5360751861617679
CORR_METRIC,corr_metric,cos,7,131,57.14285714285714,86.11111111111111,0.6243222873835337
CORR_METRIC,corr_metric,cos,8,131,57.14285714285714,84.02777777777779,0.629460966303235
CORR_METRIC,corr_metric,cos,9,132,64.28571428571429,84.0909090909091,0.5786645852384114
CORR_METRIC,corr_metric,cos,10,134,45.23809523809524,89.58810068649886,0.6370621202957063
CORR_METRIC,corr_metric,cos,11,135,78.57142857142857,87.95454545454545,0.4961962607644853
CORR_METRIC,corr_metric,cos,12,136,80.95238095238095,86.36363636363636,0.48589059213797253
CORR_METRIC,corr_metric,cos,13,137,80.95238095238095,97.11538461538461,0.5004946106956119
CORR_METRIC,corr_metric,cos,14,138,85.71428571428571,93.75,0.5099735075519198
CORR_METRIC,corr_metric,cos,15,138,78.57142857142857,93.75,0.5205535271338054
CORR_METRIC,corr_metric,cos,16,139,88.09523809523809,91.64759725400458,0.43744786367529914
CORR_METRIC,corr_metric,cos,17,140,83.33333333333334,93.51851851851852,0.4418820827489808
