label,param_name,param_value,index,seed,acc,auc,ce
CORR_METRIC,corr_metric,pearson,0,124,80.95238095238095,91.76470588235294,0.4980334135748091
CORR_METRIC,corr_metric,pearson,1,125,83.33333333333334,89.12037037037037,0.4965636609565644
CORR_METRIC,corr_metric,pearson,2,126,83.33333333333334,93.99038461538461,0.46913374428238186
CORR_METRIC,corr_metric,pearson,3,127,83.33333333333334,83.81962864721486,0.495518392040616
CORR_METRIC,corr_metric,pearson,4,128,88.09523809523809,95.30864197530863,0.4364420494862965
CORR_METRIC,corr_metric,pearson,5,129,85.71428571428571,92.67734553775743,0.4174464355622019
CORR_METRIC,corr_metric,pearson,6,130,64.28571428571429,87.4141876430206,0.579218314517112
CORR_METRIC,corr_metric,pearson,7,131,57.14285714285714,86.57407407407408,0.5943035139214425
CORR_METRIC,corr_metric,pearson,8,132,69.04761904761905,92.95454545454545,0.5560562106825057
CORR_METRIC,corr_metric,pearson,9,132,76.19047619047619,91.13636363636364,0.5363762336117881
CORR_METRIC,corr_metric,pearson,10,133,45.23809523809524,87.18535469107552,0.6506062235151019
CORR_METRIC,corr_metric,pearson,11,134,83.33333333333334,89.88235294117646,0.4794070788082622
CORR_METRIC,corr_metric,pearson,12,136,78.57142857142857,89.31818181818183,0.49154698032708394
CORR_METRIC,corr_metric,pearson,13,137,76.19047619047619,93.50961538461539,0.5200547590142205
CORR_METRIC,corr_metric,pearson,14,138,83.33333333333334,93.75,0.5325587420236497
CORR_METRIC,corr_metric,pearson,15,139,83.33333333333334,91.53318077803203,0.44369070089998697
CORR_METRIC,corr_metric,pearson,16,140,80.95238095238095,89.12037037037037,0.5150072766201836
CORR_METRIC,corr_metric,pearson,17,141,92.85714285714286,95.9090909090909,0.40430361458233427
CORR_METRIC,corr_metric,pearson,18,142,85.71428571428571,95.22546419098144,0.47757450704063686
CORR_METRIC,corr_metric,pearson,19,144,78.57142857142857,87.95454545454547,0.5559508750836054
CORR_METRIC,corr_metric,pearson,20,145,80.95238095238095,82.5,0.5121165599141803
CORR_METRIC,corr_metric,pearson,21,146,73.80952380952381,86.66666666666667,0.562923476099968
CORR_METRIC,corr_metric,pearson,22,147,85.71428571428571,89.81481481481481,0.4900312735920861
CORR_METRIC,corr_metric,pearson,23,145,76.19047619047619,81.88775510204081,0.5313654896758851
CORR_METRIC,corr_metric,pearson,24,146,78.57142857142857,81.37755102040816,0.5373201664714586
CORR_METRIC,corr_metric,pearson,25,150,69.04761904761905,81.88775510204081,0.7091208476395834
CORR_METRIC,corr_metric,pearson,26,149,83.33333333333334,90.50925925925925,0.4681688788391295
CORR_METRIC,corr_metric,pearson,27,150,69.04761904761905,82.90816326530611,0.719736633378835
CORR_METRIC,corr_metric,pearson,28,151,80.95238095238095,92.94117647058823,0.47020070751508075
CORR_METRIC,corr_metric,pearson,29,152,90.47619047619048,95.1388888888889,0.41366151259059
CORR_METRIC,corr_metric,pearson,30,153,73.80952380952381,89.12037037037037,0.5472058086168199
CORR_METRIC,corr_metric,pearson,0,124,80.95238095238095,90.3529411764706,0.5129771931540399
CORR_METRIC,corr_metric,pearson,1,125,83.33333333333334,89.12037037037037,0.49749617207617985
CORR_METRIC,corr_metric,pearson,2,126,85.71428571428571,90.38461538461537,0.44483632168599535
CORR_METRIC,corr_metric,pearson,3,127,66.66666666666666,87.22222222222221,0.7452154872672898
CORR_METRIC,corr_metric,pearson,4,128,88.09523809523809,93.82716049382717,0.4284869687897818
CORR_METRIC,corr_metric,pearson,5,129,90.47619047619048,92.0,0.4681950005747023
CORR_METRIC,corr_metric,pearson,6,130,61.904761904761905,88.21510297482837,0.5843539067677089
CORR_METRIC,corr_metric,pearson,7,131,57.14285714285714,87.26851851851853,0.6045076559696879
CORR_METRIC,corr_metric,pearson,8,132,76.19047619047619,91.36363636363637,0.5596441796847752
CORR_METRIC,corr_metric,pearson,9,133,85.71428571428571,92.67734553775743,0.4518462174705097
CORR_METRIC,corr_metric,pearson,10,133,85.71428571428571,92.67734553775743,0.4469509135399546
CORR_METRIC,corr_metric,pearson,11,134,85.71428571428571,91.76470588235294,0.47934917112191516
CORR_METRIC,corr_metric,pearson,12,136,78.57142857142857,82.72727272727273,0.5066553709052858
CORR_METRIC,corr_metric,pearson,13,137,76.19047619047619,90.38461538461539,0.5362631600527537
CORR_METRIC,corr_metric,pearson,14,138,85.71428571428571,97.22222222222221,0.5307924939053399
CORR_METRIC,corr_metric,pearson,15,139,90.47619047619048,92.90617848970251,0.4267695950610297
CORR_METRIC,corr_metric,pearson,16,140,80.95238095238095,90.97222222222221,0.48950438804569696
CORR_METRIC,corr_metric,pearson,17,141,90.47619047619048,95.22727272727273,0.4087242867265429
CORR_METRIC,corr_metric,pearson,18,142,90.47619047619048,96.0212201591512,0.4704590265949567
